Experiment name,2bar80msPEO_0dot25_1dot5ml_1
Start time (UTC),2025-08-01 14:04:35.953732+00:00
Opening duration (ms),80
Time before opening (ms),0
Time after closing (ms),1000
Ambient temperature (°C),22.18
Relative humidity (%),70.46
SprayTec lift height (mm),346.1

Elapsed time (s),Pressure (bar),Flow rate (L/s)
0.0,2.0,0.0
0.01266789436340332,2.0,0.0
0.02783823013305664,2.0,0.01633333333333333
0.04480886459350586,2.0,0.13699999999999998
0.05909419059753418,1.99,0.7276666666666667
0.0753028392791748,1.98,2.287
0.09061694145202637,1.97,3.5186666666666664
0.1077718734741211,1.96,4.691666666666666
0.12279152870178223,1.94,5.584666666666666
0.14035749435424805,1.94,6.077
0.15522265434265137,1.93,5.737
0.17186784744262695,1.92,5.0633333333333335
0.1871345043182373,1.91,4.433666666666666
0.202772855758667,1.91,3.8579999999999997
0.2195887565612793,1.91,3.2983333333333333
0.23581409454345703,1.91,2.8209999999999997
0.250150203704834,1.9,2.4459999999999997
0.2662043571472168,1.9,2.089
0.2823452949523926,1.9,1.782
0.3005681037902832,1.9,1.5203333333333333
0.3154463768005371,1.89,1.318
0.33079981803894043,1.9,1.127
0.3473501205444336,1.9,0.9683333333333333
0.3651862144470215,1.91,0.8293333333333333
0.3781430721282959,1.91,0.7316666666666667
0.39476656913757324,1.91,0.626
0.4107627868652344,1.91,0.5353333333333333
0.4278595447540283,1.91,0.45899999999999996
0.44465088844299316,1.92,0.39266666666666666
0.4597342014312744,1.92,0.33566666666666667
0.47581005096435547,1.92,0.29
0.4912240505218506,1.92,0.2553333333333333
0.5074853897094727,1.92,0.22133333333333333
0.5230281352996826,1.92,0.19033333333333333
0.5392765998840332,1.92,0.16266666666666665
0.555488109588623,1.92,0.142
0.571500301361084,1.93,0.122
0.5870370864868164,1.93,0.10866666666666666
0.602229118347168,1.93,0.09366666666666666
0.6202476024627686,1.94,0.078
0.6350550651550293,1.94,0.06999999999999999
0.6513235569000244,1.95,0.06
0.6669325828552246,1.95,0.048666666666666664
0.683645486831665,1.96,0.039
0.6990628242492676,1.96,0.03233333333333333
0.7147762775421143,1.96,0.024999999999999998
0.7316398620605469,1.97,0.024
0.7490589618682861,1.97,0.020999999999999998
0.7636198997497559,1.98,0.016
0.7784378528594971,1.98,0.014666666666666666
0.7943625450134277,1.98,0.011333333333333332
0.8120501041412354,1.98,0.008666666666666666
0.8262588977813721,1.98,0.006333333333333333
0.8439815044403076,1.98,0.005
0.8608181476593018,1.98,0.0013333333333333333
0.875239372253418,1.97,0.0
0.8915042877197266,1.97,0.0
0.9068336486816406,1.97,0.0
0.9232509136199951,1.97,0.0
0.9394803047180176,1.97,0.0
0.9559168815612793,1.98,0.0
0.970360517501831,1.98,0.0
0.9870901107788086,1.98,0.0
1.0030269622802734,1.98,0.0
1.0181515216827393,1.99,0.0
1.034881830215454,1.99,0.0
1.0511207580566406,1.99,0.0
1.0675482749938965,1.99,0.0
1.0832340717315674,2.0,0.0
1.098987102508545,1.99,0.0
1.116269588470459,1.99,0.0
